X,Y,profundidad,pis,ce
751816.6108,1552545.566,6,139,85.48864
751816.6108,1552545.566,7,139,85.48864
751694.3905,1552392.054,12,139,41.14644
751507.831,1552505.439,55,139,18.85148
751307.0611,1552459.96,59,139,25.05035
751307.0611,1552459.96,60,139,25.05035
751816.5171,1552631.68,6,140,32.35591
751726.0253,1552449.702,4,141,75.47675
751669.6442,1552479.585,57,141,47.45222
751669.6442,1552479.585,58,141,47.45222
751666.8484,1552598.657,4,142,45.44967
751361.2904,1552308.411,8,142,59.57973
751472.294,1552514.719,13,142,32.03995
751724.1047,1552392.458,13,143,71.93612
751638.8909,1552507.839,55,143,35.53057
751636.7059,1552477.378,55,143,49.55379
751638.8909,1552507.839,56,143,35.53057
751636.7059,1552477.378,56,143,49.55379
751724.0681,1552483.775,59,143,72.215
751724.0681,1552483.775,60,143,72.215
751395.3824,1552281.296,3,144,78.85154
751395.3824,1552281.296,4,144,78.85154
751669.9263,1552363.366,7,144,52.51895
751815.4829,1552484.677,57,144,92.7494
751815.4829,1552484.677,58,144,92.7494
751453.3472,1552507.337,60,144,34.53142
751509.9899,1552538.556,9,145,18.34288
751509.9899,1552538.556,10,145,18.34288
751509.9899,1552538.556,11,145,18.34288
751509.9899,1552538.556,12,145,18.34288
751509.9899,1552538.556,13,145,18.34288
751720.8679,1552632.839,59,145,49.43953
751720.8679,1552632.839,60,145,49.43953
751335.5616,1552243.516,5,147,65.16834
751335.5616,1552243.516,6,147,65.16834
751338.3107,1552216.757,56,147,60.90403
751338.3107,1552216.757,57,147,60.90403
751364.0443,1552456.648,57,147,35.49953
751724.0681,1552483.775,57,147,72.215
751338.3107,1552216.757,58,147,60.90403
751724.0681,1552483.775,58,147,72.215
751306.6045,1552429.517,12,148,22.6686
751334.6519,1552423.595,10,149,43.88366
751334.6519,1552423.595,11,149,43.88366
751608.6803,1552481.086,15,149,49.74041
751395.3824,1552281.296,59,149,78.85154
751470.4667,1552447.956,10,150,62.211
751554.7607,1552338.1,57,151,91.48444
751638.9011,1552419.178,3,152,63.63601
751338.3107,1552216.757,9,152,60.90403
751666.8484,1552598.657,54,152,45.44967
751666.8484,1552598.657,55,152,45.44967
751666.8484,1552598.657,56,152,45.44967
751307.0611,1552459.96,3,153,25.05035
751426.1355,1552428.481,5,153,54.18403
751426.1355,1552428.481,6,153,54.18403
751560.1296,1552297.752,6,153,88.30493
751560.1296,1552297.752,7,153,88.30493
751560.1296,1552297.752,8,153,88.30493
751560.1296,1552297.752,9,153,88.30493
751560.1296,1552297.752,10,153,88.30493
751333.9056,1552334.816,13,153,62.1237
751393.2635,1552244.084,13,153,51.54057
751393.2635,1552244.084,14,153,51.54057
751723.499,1552541.437,4,154,48.63573
751363.5049,1552423.658,7,154,49.62549
751335.2448,1552451.162,12,154,25.06894
751637.3943,1552571.912,55,154,41.66687
751691.7312,1552661.551,55,154,37.01601
751689.6854,1552540.329,55,154,50.76027
751637.3943,1552571.912,56,154,41.66687
751691.7312,1552661.551,56,154,37.01601
751689.6854,1552540.329,56,154,50.76027
751839.5556,1552552.987,59,154,83.89801
751839.5556,1552552.987,60,154,83.89801
751396.0865,1552297.574,8,155,51.43141
751396.0865,1552297.574,9,155,51.43141
751396.0865,1552297.574,10,155,51.43141
751395.0356,1552480.972,54,155,26.7612
751395.0356,1552480.972,55,155,26.7612
751395.0356,1552480.972,56,155,26.7612
751396.0865,1552297.574,60,155,51.43141
751475.4649,1552269.799,2,156,29.90199
751475.4649,1552269.799,3,156,29.90199
751689.0575,1552603.968,3,156,32.78911
751754.835,1552541.746,57,156,71.12646
751754.835,1552541.746,58,156,71.12646
751754.835,1552541.746,59,156,71.12646
751334.6519,1552423.595,60,156,43.88366
751754.835,1552541.746,60,156,71.12646
751693.8412,1552447.724,6,157,43.97719
751361.2904,1552308.411,9,157,59.57973
751397.2394,1552509.551,12,157,36.982
751754.835,1552541.746,54,157,71.12646
751306.6045,1552429.517,53,158,22.6686
751754.835,1552541.746,55,158,71.12646
751754.835,1552541.746,56,158,71.12646
751842.3313,1552446.976,59,158,85.08863
751842.3313,1552446.976,60,158,85.08863
751306.6254,1552339.639,2,159,55.80023
751841.2409,1552634.027,2,159,35.7477
751334.1837,1552306.594,8,159,80.55895
751334.1837,1552306.594,9,159,80.55895
751501.2839,1552325.508,12,159,82.49435
751690.4489,1552627.226,13,159,40.18888
751360.2788,1552334.301,14,159,62.42502
751690.4489,1552627.226,14,159,40.18888
751360.2788,1552334.301,15,159,62.42502
751724.1047,1552392.458,15,159,71.93612
751360.2788,1552334.301,16,159,62.42502
751724.1047,1552392.458,16,159,71.93612
751754.835,1552541.746,52,159,71.12646
751754.835,1552541.746,53,159,71.12646
751307.0611,1552459.96,55,159,25.05035
751307.0611,1552459.96,56,159,25.05035
751470.6464,1552342.03,5,160,53.1317
751470.6464,1552342.03,6,160,53.1317
751470.6464,1552342.03,7,160,53.1317
751470.6464,1552342.03,8,160,53.1317
751470.6464,1552342.03,9,160,53.1317
751509.9899,1552538.556,14,160,18.34288
751815.4829,1552484.677,55,160,92.7494
751815.4829,1552484.677,56,160,92.7494
751720.8679,1552632.839,57,160,49.43953
751720.8679,1552632.839,58,160,49.43953
751301.6746,1552249.823,3,161,43.68419
751666.53,1552543.31,3,161,36.78133
751843.0977,1552697.691,3,161,66.99783
751423.3939,1552454.466,5,161,39.81823
751301.6746,1552249.823,6,161,43.68419
751423.3939,1552454.466,6,161,39.81823
751423.3939,1552454.466,7,161,39.81823
751450.1249,1552417.649,13,161,61.41496
751640.342,1552360.75,59,161,46.54514
751840.3458,1552724.671,59,161,66.70672
751640.342,1552360.75,60,161,46.54514
751840.3458,1552724.671,60,161,66.70672
751334.1837,1552306.594,7,162,80.55895
751333.9056,1552334.816,14,162,62.1237
751333.9056,1552334.816,15,162,62.1237
751752.0555,1552483.94,15,162,80.97194
751752.0555,1552483.94,16,162,80.97194
751452.1959,1552547.395,53,162,37.30615
751724.0681,1552483.775,54,162,72.215
751816.5171,1552631.68,54,162,32.35591
751724.0681,1552483.775,55,162,72.215
751724.0681,1552483.775,56,162,72.215
751470.4667,1552447.956,11,163,62.211
751513.4122,1552268.181,11,163,69.75404
751513.4122,1552268.181,12,163,69.75404
751334.1837,1552306.594,3,164,80.55895
751334.1837,1552306.594,4,164,80.55895
751334.1837,1552306.594,5,164,80.55895
751637.1432,1552597.368,5,164,37.42659
751724.0681,1552483.775,5,164,72.215
751334.1837,1552306.594,6,164,80.55895
751471.8163,1552311.049,11,164,75.74249
751471.8163,1552311.049,12,164,75.74249
751420.695,1552311.652,13,164,40.30792
751420.695,1552311.652,14,164,40.30792
751420.695,1552311.652,15,164,40.30792
751420.695,1552311.652,16,164,40.30792
751471.1589,1552542.158,3,165,34.0703
751471.1589,1552542.158,4,165,34.0703
751471.1589,1552542.158,5,165,34.0703
751471.1589,1552542.158,6,165,34.0703
751838.2888,1552517.112,6,165,100.9492
751838.2888,1552517.112,7,165,100.9492
751471.0288,1552467.664,10,165,63.61342
751471.0288,1552467.664,11,165,63.61342
751787.7751,1552456.178,51,165,57.73359
751840.2276,1552484.921,59,165,95.83588
751840.2276,1552484.921,60,165,95.83588
751720.6806,1552575.169,6,166,40.40554
751451.3107,1552297.343,7,166,47.59519
751451.3107,1552297.343,8,166,47.59519
751451.3107,1552297.343,9,166,47.59519
751694.3905,1552392.054,13,166,41.14644
751694.3905,1552392.054,14,166,41.14644
751605.3042,1552571.374,8,167,33.26878
751638.8909,1552507.839,54,167,35.53057
751334.6519,1552423.595,7,168,43.88366
751839.3403,1552574.791,50,168,72.79045
751839.3403,1552574.791,51,168,72.79045
751787.7751,1552456.178,52,168,57.73359
751839.3403,1552574.791,52,168,72.79045
751787.7751,1552456.178,53,168,57.73359
751839.3403,1552574.791,53,168,72.79045
751842.3313,1552446.976,57,168,85.08863
751364.0443,1552456.648,58,168,35.49953
751842.3313,1552446.976,58,168,85.08863
751364.0443,1552456.648,59,168,35.49953
751507.831,1552505.439,59,168,18.85148
751364.0443,1552456.648,60,168,35.49953
751507.831,1552505.439,60,168,18.85148
751785.1135,1552638.233,5,169,61.14419
751368.8066,1552214.622,13,169,41.56114
751368.8066,1552214.622,14,169,41.56114
751472.294,1552514.719,15,169,32.03995
751472.294,1552514.719,16,169,32.03995
751451.5889,1552269.121,9,170,39.36227
751453.3472,1552507.337,10,170,34.53142
751451.5889,1552269.121,10,170,39.36227
751430.618,1552390.338,14,171,41.96336
751430.618,1552390.338,15,171,41.96336
751507.831,1552505.439,56,171,18.85148
751507.831,1552505.439,57,171,18.85148
751507.831,1552505.439,58,171,18.85148
751428.3727,1552365.965,10,172,56.9007
751364.0443,1552456.648,32,172,35.49953
751550.1187,1552392.402,50,172,64.11908
751550.1187,1552392.402,51,172,64.11908
751509.9899,1552538.556,15,173,18.34288
751509.9899,1552538.556,16,173,18.34288
751307.0611,1552459.96,45,173,25.05035
751637.3943,1552571.912,52,173,41.66687
751637.3943,1552571.912,53,173,41.66687
751637.3943,1552571.912,54,173,41.66687
751787.7751,1552456.178,54,173,57.73359
751396.0865,1552297.574,59,173,51.43141
751608.2609,1552600.293,5,174,32.50728
751640.342,1552360.75,31,174,46.54514
751640.342,1552360.75,32,174,46.54514
751636.7059,1552477.378,47,174,49.55379
751636.7059,1552477.378,48,174,49.55379
751636.7059,1552477.378,50,174,49.55379
751815.4829,1552484.677,54,174,92.7494
751636.7059,1552477.378,45,175,49.55379
751636.7059,1552477.378,46,175,49.55379
751552.8528,1552367.192,5,176,78.15452
751751.7918,1552423.059,5,176,99.31747
751552.8528,1552367.192,6,176,78.15452
751552.8528,1552367.192,7,176,78.15452
751552.8528,1552367.192,8,176,78.15452
751552.8528,1552367.192,9,176,78.15452
751720.8679,1552632.839,10,176,49.43953
751393.2635,1552244.084,15,176,51.54057
751603.7165,1552392.709,31,176,55.36143
751607.5944,1552415.881,49,176,56.76267
751640.342,1552360.75,57,176,46.54514
751640.342,1552360.75,58,176,46.54514
751338.3107,1552216.757,10,177,60.90403
751364.4584,1552239.152,10,177,65.11581
751608.6803,1552481.086,16,177,49.74041
751640.342,1552360.75,45,177,46.54514
751666.3735,1552394.877,5,178,49.21809
751666.3735,1552394.877,6,178,49.21809
751666.3735,1552394.877,7,178,49.21809
751669.9263,1552363.366,8,178,52.51895
751305.3351,1552218.313,18,178,57.8259
751470.3911,1552367.929,30,178,34.6588
751470.3911,1552367.929,31,178,34.6588
751470.3911,1552367.929,32,178,34.6588
751720.6806,1552575.169,51,178,40.40554
751475.4649,1552269.799,4,179,29.90199
751304.0326,1552185.98,5,179,54.77848
751785.6012,1552424.611,9,180,62.66395
751815.2586,1552430.77,31,180,79.06496
751815.2586,1552430.77,32,180,79.06496
751638.9011,1552419.178,33,180,63.63601
751815.2586,1552430.77,33,180,79.06496
751669.6442,1552479.585,55,180,47.45222
751669.6442,1552479.585,56,180,47.45222
751839.5556,1552552.987,57,180,83.89801
751839.5556,1552552.987,58,180,83.89801
751397.2394,1552509.551,13,181,36.982
751603.7165,1552392.709,17,181,55.36143
751603.7165,1552392.709,18,181,55.36143
751754.835,1552541.746,34,181,71.12646
751640.342,1552360.75,46,181,46.54514
751640.342,1552360.75,47,181,46.54514
751605.3042,1552571.374,10,182,33.26878
751560.1296,1552297.752,11,182,88.30493
751753.0955,1552630.39,40,182,71.41389
751753.0955,1552630.39,42,182,71.41389
751363.5049,1552423.658,8,183,49.62549
751547.3835,1552417.722,10,183,55.03766
751787.7751,1552456.178,40,183,57.73359
751787.7751,1552456.178,41,183,57.73359
751838.2888,1552517.112,43,183,100.9492
751669.9183,1552451.805,44,183,44.48915
751838.2888,1552517.112,44,183,100.9492
751669.9183,1552451.805,45,183,44.48915
751334.9638,1552391.941,47,183,47.16967
751724.0681,1552483.775,52,183,72.215
751724.0681,1552483.775,53,183,72.215
751840.3458,1552724.671,55,183,66.70672
751840.3458,1552724.671,56,183,66.70672
751840.3458,1552724.671,57,183,66.70672
751840.3458,1552724.671,58,183,66.70672
751691.7312,1552661.551,4,184,37.01601
751782.4214,1552582.53,40,184,62.04844
751782.4214,1552582.53,41,184,62.04844
751640.342,1552360.75,48,184,46.54514
751637.1432,1552597.368,49,184,37.42659
751640.342,1552360.75,49,184,46.54514
751640.342,1552360.75,50,184,46.54514
751640.342,1552360.75,51,184,46.54514
751724.1047,1552392.458,20,185,71.93612
751752.0555,1552483.94,41,185,80.97194
751752.0555,1552483.94,42,185,80.97194
751638.9011,1552419.178,49,185,63.63601
751638.9011,1552419.178,50,185,63.63601
751638.9011,1552419.178,51,185,63.63601
751638.9011,1552419.178,52,185,63.63601
751689.6854,1552540.329,52,185,50.76027
751638.9011,1552419.178,53,185,63.63601
751689.6854,1552540.329,53,185,50.76027
751689.6854,1552540.329,54,185,50.76027
751606.3433,1552542.716,6,186,37.04109
751606.3433,1552542.716,7,186,37.04109
751452.1959,1552547.395,54,186,37.30615
751452.1959,1552547.395,55,186,37.30615
751723.9096,1552664.083,3,187,53.67886
751723.9096,1552664.083,4,187,53.67886
751426.1355,1552428.481,7,187,54.18403
751549.8633,1552418.3,8,187,52.69392
751549.8633,1552418.3,9,187,52.69392
751549.8633,1552418.3,10,187,52.69392
751549.8633,1552418.3,11,187,52.69392
751471.8163,1552311.049,13,187,75.74249
751332.7415,1552277.469,31,187,67.61144
751667.2946,1552630.097,54,187,48.70765
751842.3313,1552446.976,54,187,85.08863
751667.2946,1552630.097,55,187,48.70765
751842.3313,1552446.976,55,187,85.08863
751667.2946,1552630.097,56,187,48.70765
751842.3313,1552446.976,56,187,85.08863
751305.3351,1552218.313,60,187,57.8259
751470.6464,1552342.03,10,188,53.1317
751397.2394,1552509.551,14,188,36.982
751302.7382,1552394.17,16,188,27.45847
751302.7382,1552394.17,17,188,27.45847
751500.1164,1552443.932,24,188,62.82069
751640.342,1552360.75,29,188,46.54514
751640.342,1552360.75,30,188,46.54514
751603.7165,1552392.709,40,188,55.36143
751603.7165,1552392.709,41,188,55.36143
751723.9096,1552664.083,47,188,53.67886
751723.9096,1552664.083,48,188,53.67886
751723.9096,1552664.083,49,188,53.67886
751723.9096,1552664.083,50,188,53.67886
751307.0611,1552459.96,51,188,25.05035
751424.7093,1552485.471,13,189,22.05847
751304.0326,1552185.98,29,189,54.77848
751360.2788,1552334.301,34,189,62.42502
751360.2788,1552334.301,35,189,62.42502
751603.7165,1552392.709,50,189,55.36143
751640.342,1552360.75,52,189,46.54514
751393.2635,1552244.084,53,189,51.54057
751640.342,1552360.75,53,189,46.54514
751513.4122,1552268.181,13,190,69.75404
751513.4122,1552268.181,14,190,69.75404
751784.9763,1552487.918,19,190,51.85411
751784.9763,1552487.918,20,190,51.85411
751754.835,1552541.746,31,190,71.12646
751754.835,1552541.746,32,190,71.12646
751754.835,1552541.746,33,190,71.12646
751360.2788,1552334.301,42,190,62.42502
751360.2788,1552334.301,43,190,62.42502
751640.342,1552360.75,54,190,46.54514
751692.6595,1552567.476,5,191,33.42708
751368.8066,1552214.622,21,191,41.56114
751368.8066,1552214.622,22,191,41.56114
751364.117,1552273.793,24,191,73.13081
751501.2839,1552325.508,24,191,82.49435
751667.2946,1552630.097,25,191,48.70765
751337.8847,1552183.214,28,191,66.16179
751667.2946,1552630.097,28,191,48.70765
751815.1671,1552516.662,28,191,93.43246
751337.8847,1552183.214,29,191,66.16179
751842.3313,1552446.976,46,191,85.08863
751842.3313,1552446.976,47,191,85.08863
751640.342,1552360.75,55,191,46.54514
751640.342,1552360.75,56,191,46.54514
751305.3351,1552218.313,59,191,57.8259
751395.0356,1552480.972,3,192,26.7612
751395.0356,1552480.972,4,192,26.7612
751395.0356,1552480.972,5,192,26.7612
751840.7872,1552603.362,8,192,34.11773
751840.7872,1552603.362,9,192,34.11773
751307.2131,1552279.985,22,192,46.43465
751751.4751,1552455.156,37,192,93.86087
751782.4214,1552582.53,42,192,62.04844
751782.4214,1552582.53,43,192,62.04844
751335.5616,1552243.516,45,192,65.16834
751637.3943,1552571.912,49,192,41.66687
751637.3943,1552571.912,50,192,41.66687
751637.3943,1552571.912,51,192,41.66687
751842.3313,1552446.976,52,192,85.08863
751842.3313,1552446.976,53,192,85.08863
751813.9664,1552725.85,4,193,54.82725
751306.6045,1552429.517,13,193,22.6686
751420.695,1552311.652,17,193,40.30792
751420.695,1552311.652,18,193,40.30792
751448.2014,1552360.626,21,193,32.99211
751448.2014,1552360.626,22,193,32.99211
751547.9118,1552451.819,34,193,41.87151
751815.2586,1552430.77,35,193,79.06496
751603.7165,1552392.709,42,193,55.36143
751842.3313,1552446.976,44,193,85.08863
751842.3313,1552446.976,45,193,85.08863
751393.2635,1552244.084,52,193,51.54057
751695.8442,1552419.961,3,194,42.61745
751301.6746,1552249.823,4,194,43.68419
751787.3201,1552666.48,5,194,66.0803
751360.2788,1552334.301,17,194,62.42502
751360.2788,1552334.301,18,194,62.42502
751368.8066,1552214.622,19,194,41.56114
751368.8066,1552214.622,20,194,41.56114
751784.9763,1552487.918,21,194,51.85411
751784.9763,1552487.918,22,194,51.85411
751360.4518,1552393.521,23,194,54.7723
751784.9763,1552487.918,23,194,51.85411
751360.4518,1552393.521,24,194,54.7723
751784.9763,1552487.918,24,194,51.85411
751337.8847,1552183.214,25,194,66.16179
751360.4518,1552393.521,25,194,54.7723
751785.6012,1552424.611,25,194,62.66395
751337.8847,1552183.214,26,194,66.16179
751785.6012,1552424.611,26,194,62.66395
751547.9118,1552451.819,32,194,41.87151
751547.9118,1552451.819,33,194,41.87151
751368.8066,1552214.622,36,194,41.56114
751368.8066,1552214.622,37,194,41.56114
751638.5041,1552623.725,39,194,33.32854
751638.5041,1552623.725,40,194,33.32854
751636.7059,1552477.378,40,194,49.55379
751638.5041,1552623.725,41,194,33.32854
751638.5041,1552623.725,42,194,33.32854
751638.5041,1552623.725,43,194,33.32854
751638.5041,1552623.725,44,194,33.32854
751842.3313,1552446.976,48,194,85.08863
751689.6854,1552540.329,49,194,50.76027
751842.3313,1552446.976,49,194,85.08863
751689.6854,1552540.329,50,194,50.76027
751842.3313,1552446.976,50,194,85.08863
751689.6854,1552540.329,51,194,50.76027
751842.3313,1552446.976,51,194,85.08863
751787.7751,1552456.178,55,194,57.73359
751395.3824,1552281.296,60,194,78.85154
751720.6806,1552575.169,7,195,40.40554
751501.593,1552381.851,8,195,43.44049
751814.5849,1552663.207,11,195,36.68398
751303.8839,1552365.624,19,195,50.42273
751303.8839,1552365.624,20,195,50.42273
751547.9118,1552451.819,35,195,41.87151
751547.9118,1552451.819,36,195,41.87151
751842.3313,1552446.976,42,195,85.08863
751752.0555,1552483.94,43,195,80.97194
751842.3313,1552446.976,43,195,85.08863
751752.0555,1552483.94,44,195,80.97194
751752.0555,1552483.94,45,195,80.97194
751752.0555,1552483.94,46,195,80.97194
751358.7444,1552490.023,49,195,33.60981
751603.7165,1552392.709,49,195,55.36143
751358.7444,1552490.023,50,195,33.60981
751305.3351,1552218.313,58,195,57.8259
751812.657,1552694.291,6,196,56.08825
751358.7444,1552490.023,8,196,33.60981
751358.7444,1552490.023,9,196,33.60981
751358.7444,1552490.023,10,196,33.60981
751841.7731,1552667.681,13,196,64.7401
751841.7731,1552667.681,14,196,64.7401
751724.1047,1552392.458,21,196,71.93612
751724.1047,1552392.458,22,196,71.93612
751724.1047,1552392.458,23,196,71.93612
751724.1047,1552392.458,24,196,71.93612
751368.8066,1552214.622,25,196,41.56114
751603.7165,1552392.709,32,196,55.36143
751423.003,1552241.942,35,196,45.14822
751423.5489,1552274.268,35,196,41.06607
